Created as New Dataset,Sample 006 By Laboratory Date Friday, November 21 2025
cm-1,A
2609.00,1.1229
2608.00,1.1227
2607.00,1.1225
2606.00,1.1222
2605.00,1.1220
2604.00,1.1216
2603.00,1.1211
2602.00,1.1207
2601.00,1.1205
2600.00,1.1202
2599.00,1.1200
2598.00,1.1198
2597.00,1.1195
2596.00,1.1193
2595.00,1.1191
2594.00,1.1189
2593.00,1.1188
2592.00,1.1186
2591.00,1.1182
2590.00,1.1178
2589.00,1.1174
2588.00,1.1169
2587.00,1.1163
2586.00,1.1157
2585.00,1.1153
2584.00,1.1152
2583.00,1.1152
2582.00,1.1151
2581.00,1.1146
2580.00,1.1138
2579.00,1.1131
2578.00,1.1124
2577.00,1.1119
2576.00,1.1114
2575.00,1.1110
2574.00,1.1104
2573.00,1.1098
2572.00,1.1092
2571.00,1.1087
2570.00,1.1083
2569.00,1.1078
2568.00,1.1074
2567.00,1.1072
2566.00,1.1073
2565.00,1.1072
2564.00,1.1069
2563.00,1.1064
2562.00,1.1058
2561.00,1.1054
2560.00,1.1052
2559.00,1.1051
2558.00,1.1049
2557.00,1.1046
2556.00,1.1043
2555.00,1.1040
2554.00,1.1036
2553.00,1.1033
2552.00,1.1030
2551.00,1.1029
2550.00,1.1027
2549.00,1.1025
2548.00,1.1021
2547.00,1.1018
2546.00,1.1015
2545.00,1.1014
2544.00,1.1013
2543.00,1.1012
2542.00,1.1010
2541.00,1.1007
2540.00,1.1005
2539.00,1.1002
2538.00,1.0998
2537.00,1.0995
2536.00,1.0992
2535.00,1.0991
2534.00,1.0991
2533.00,1.0991
2532.00,1.0989
2531.00,1.0987
2530.00,1.0984
2529.00,1.0982
2528.00,1.0980
2527.00,1.0977
2526.00,1.0973
2525.00,1.0969
2524.00,1.0967
2523.00,1.0966
2522.00,1.0966
2521.00,1.0965
2520.00,1.0962
2519.00,1.0957
2518.00,1.0952
2517.00,1.0949
2516.00,1.0947
2515.00,1.0945
2514.00,1.0943
2513.00,1.0940
2512.00,1.0938
2511.00,1.0937
2510.00,1.0936
2509.00,1.0935
2508.00,1.0933
2507.00,1.0931
2506.00,1.0930
2505.00,1.0929
2504.00,1.0928
2503.00,1.0927
2502.00,1.0926
2501.00,1.0924
2500.00,1.0922
2499.00,1.0920
2498.00,1.0919
2497.00,1.0918
2496.00,1.0917
2495.00,1.0916
2494.00,1.0915
2493.00,1.0913
2492.00,1.0912
2491.00,1.0910
2490.00,1.0909
2489.00,1.0908
2488.00,1.0906
2487.00,1.0903
2486.00,1.0898
2485.00,1.0893
2484.00,1.0890
2483.00,1.0887
2482.00,1.0886
2481.00,1.0886
2480.00,1.0886
2479.00,1.0885
2478.00,1.0884
2477.00,1.0883
2476.00,1.0881
2475.00,1.0878
2474.00,1.0876
2473.00,1.0874
2472.00,1.0872
2471.00,1.0872
2470.00,1.0871
2469.00,1.0869
2468.00,1.0866
2467.00,1.0862
2466.00,1.0858
2465.00,1.0855
2464.00,1.0854
2463.00,1.0853
2462.00,1.0851
2461.00,1.0850
2460.00,1.0849
2459.00,1.0849
2458.00,1.0849
2457.00,1.0849
2456.00,1.0847
2455.00,1.0846
2454.00,1.0845
2453.00,1.0845
2452.00,1.0844
2451.00,1.0843
2450.00,1.0843
2449.00,1.0844
2448.00,1.0846
2447.00,1.0848
2446.00,1.0848
2445.00,1.0848
2444.00,1.0848
2443.00,1.0848
2442.00,1.0848
2441.00,1.0848
2440.00,1.0849
2439.00,1.0850
2438.00,1.0851
2437.00,1.0850
2436.00,1.0848
2435.00,1.0846
2434.00,1.0843
2433.00,1.0841
2432.00,1.0841
2431.00,1.0842
2430.00,1.0842
2429.00,1.0841
2428.00,1.0839
2427.00,1.0837
2426.00,1.0835
2425.00,1.0834
2424.00,1.0831
2423.00,1.0828
2422.00,1.0824
2421.00,1.0820
2420.00,1.0818
2419.00,1.0817
2418.00,1.0816
2417.00,1.0816
2416.00,1.0816
2415.00,1.0816
2414.00,1.0815
2413.00,1.0814
2412.00,1.0813
2411.00,1.0813
2410.00,1.0812
2409.00,1.0811
2408.00,1.0809
2407.00,1.0806
2406.00,1.0803
2405.00,1.0800
2404.00,1.0799
2403.00,1.0799
2402.00,1.0800
2401.00,1.0801
2400.00,1.0801
2399.00,1.0800
2398.00,1.0799
2397.00,1.0797
2396.00,1.0796
2395.00,1.0796
2394.00,1.0797
2393.00,1.0798
2392.00,1.0798
2391.00,1.0798
2390.00,1.0798
2389.00,1.0799
2388.00,1.0801
2387.00,1.0801
2386.00,1.0799
2385.00,1.0795
2384.00,1.0791
2383.00,1.0787
2382.00,1.0783
2381.00,1.0777
2380.00,1.0769
2379.00,1.0760
2378.00,1.0753
2377.00,1.0748
2376.00,1.0745
2375.00,1.0743
2374.00,1.0740
2373.00,1.0738
2372.00,1.0736
2371.00,1.0736
2370.00,1.0737
2369.00,1.0738
2368.00,1.0738
2367.00,1.0741
2366.00,1.0744
2365.00,1.0747
2364.00,1.0747
2363.00,1.0745
2362.00,1.0741
2361.00,1.0740
2360.00,1.0740
2359.00,1.0741
2358.00,1.0742
2357.00,1.0742
2356.00,1.0744
2355.00,1.0748
2354.00,1.0753
2353.00,1.0758
2352.00,1.0763
2351.00,1.0767
2350.00,1.0770
2349.00,1.0768
2348.00,1.0760
2347.00,1.0748
2346.00,1.0733
2345.00,1.0722
2344.00,1.0719
2343.00,1.0721
2342.00,1.0726
2341.00,1.0730
2340.00,1.0730
2339.00,1.0727
2338.00,1.0723
2337.00,1.0720
2336.00,1.0718
2335.00,1.0716
2334.00,1.0717
2333.00,1.0719
2332.00,1.0724
2331.00,1.0726
2330.00,1.0725
2329.00,1.0721
2328.00,1.0719
2327.00,1.0719
2326.00,1.0720
2325.00,1.0719
2324.00,1.0717
2323.00,1.0715
2322.00,1.0713
2321.00,1.0711
2320.00,1.0708
2319.00,1.0707
2318.00,1.0708
2317.00,1.0708
2316.00,1.0707
2315.00,1.0705
2314.00,1.0704
2313.00,1.0702
2312.00,1.0701
2311.00,1.0700
2310.00,1.0699
2309.00,1.0699
2308.00,1.0698
2307.00,1.0695
2306.00,1.0693
2305.00,1.0693
2304.00,1.0693
2303.00,1.0693
2302.00,1.0694
2301.00,1.0693
2300.00,1.0691
2299.00,1.0689
2298.00,1.0688
2297.00,1.0688
2296.00,1.0688
2295.00,1.0688
2294.00,1.0687
2293.00,1.0686
2292.00,1.0687
2291.00,1.0688
2290.00,1.0690
2289.00,1.0692
2288.00,1.0693
2287.00,1.0692
2286.00,1.0688
2285.00,1.0686
2284.00,1.0684
2283.00,1.0683
2282.00,1.0681
2281.00,1.0679
2280.00,1.0677
2279.00,1.0675
2278.00,1.0674
2277.00,1.0672
2276.00,1.0670
2275.00,1.0668
2274.00,1.0666
2273.00,1.0665
2272.00,1.0665
2271.00,1.0667
2270.00,1.0667
2269.00,1.0666
2268.00,1.0664
2267.00,1.0663
2266.00,1.0662
2265.00,1.0660
2264.00,1.0658
2263.00,1.0654
2262.00,1.0651
2261.00,1.0649
2260.00,1.0650
2259.00,1.0653
2258.00,1.0655
2257.00,1.0654
2256.00,1.0652
2255.00,1.0650
2254.00,1.0647
2253.00,1.0644
2252.00,1.0641
2251.00,1.0638
2250.00,1.0635
2249.00,1.0634
2248.00,1.0633
2247.00,1.0633
2246.00,1.0633
2245.00,1.0633
2244.00,1.0632
2243.00,1.0631
2242.00,1.0630
2241.00,1.0629
2240.00,1.0628
2239.00,1.0628
2238.00,1.0628
2237.00,1.0628
2236.00,1.0626
2235.00,1.0623
2234.00,1.0620
2233.00,1.0619
2232.00,1.0619
2231.00,1.0619
2230.00,1.0618
2229.00,1.0616
2228.00,1.0615
2227.00,1.0615
2226.00,1.0616
2225.00,1.0616
2224.00,1.0616
2223.00,1.0615
2222.00,1.0616
2221.00,1.0617
2220.00,1.0619
2219.00,1.0618
2218.00,1.0617
2217.00,1.0614
2216.00,1.0609
2215.00,1.0604
2214.00,1.0599
2213.00,1.0597
2212.00,1.0596
2211.00,1.0597
2210.00,1.0598
2209.00,1.0599
2208.00,1.0599
2207.00,1.0597
2206.00,1.0596
2205.00,1.0595
2204.00,1.0594
2203.00,1.0593
2202.00,1.0591
2201.00,1.0590
2200.00,1.0590
2199.00,1.0589
2198.00,1.0587
2197.00,1.0585
2196.00,1.0584
2195.00,1.0584
2194.00,1.0584
2193.00,1.0585
2192.00,1.0584
2191.00,1.0583
2190.00,1.0580
2189.00,1.0579
2188.00,1.0580
2187.00,1.0583
2186.00,1.0585
2185.00,1.0584
2184.00,1.0581
2183.00,1.0579
2182.00,1.0578
2181.00,1.0580
2180.00,1.0581
2179.00,1.0580
2178.00,1.0580
2177.00,1.0579
2176.00,1.0579
2175.00,1.0578
2174.00,1.0575
2173.00,1.0574
2172.00,1.0574
2171.00,1.0577
2170.00,1.0579
2169.00,1.0580
2168.00,1.0579
2167.00,1.0577
2166.00,1.0575
2165.00,1.0573
2164.00,1.0571
2163.00,1.0570
2162.00,1.0568
2161.00,1.0568
2160.00,1.0568
2159.00,1.0567
2158.00,1.0566
2157.00,1.0565
2156.00,1.0564
2155.00,1.0564
2154.00,1.0564
2153.00,1.0564
2152.00,1.0563
2151.00,1.0560
2150.00,1.0557
2149.00,1.0556
2148.00,1.0555
2147.00,1.0554
2146.00,1.0550
2145.00,1.0546
2144.00,1.0542
2143.00,1.0540
2142.00,1.0541
2141.00,1.0542
2140.00,1.0544
2139.00,1.0543
2138.00,1.0541
2137.00,1.0537
2136.00,1.0533
2135.00,1.0529
2134.00,1.0526
2133.00,1.0526
2132.00,1.0528
2131.00,1.0531
2130.00,1.0533
2129.00,1.0532
2128.00,1.0529
2127.00,1.0525
2126.00,1.0522
2125.00,1.0520
2124.00,1.0518
2123.00,1.0516
2122.00,1.0514
2121.00,1.0515
2120.00,1.0516
2119.00,1.0515
2118.00,1.0512
2117.00,1.0510
2116.00,1.0509
2115.00,1.0511
2114.00,1.0513
2113.00,1.0515
2112.00,1.0515
2111.00,1.0515
2110.00,1.0514
2109.00,1.0515
2108.00,1.0515
2107.00,1.0514
2106.00,1.0512
2105.00,1.0511
2104.00,1.0512
2103.00,1.0514
2102.00,1.0516
2101.00,1.0518
2100.00,1.0518
2099.00,1.0517
2098.00,1.0515
2097.00,1.0512
2096.00,1.0510
2095.00,1.0509
2094.00,1.0508
2093.00,1.0507
2092.00,1.0506
2091.00,1.0504
2090.00,1.0504
2089.00,1.0504
2088.00,1.0503
2087.00,1.0503
2086.00,1.0503
2085.00,1.0503
2084.00,1.0502
2083.00,1.0499
2082.00,1.0495
2081.00,1.0495
2080.00,1.0497
2079.00,1.0499
2078.00,1.0500
2077.00,1.0498
2076.00,1.0494
2075.00,1.0491
2074.00,1.0488
2073.00,1.0487
2072.00,1.0487
2071.00,1.0487
2070.00,1.0486
2069.00,1.0486
2068.00,1.0485
2067.00,1.0484
2066.00,1.0483
2065.00,1.0481
2064.00,1.0479
2063.00,1.0478
2062.00,1.0477
2061.00,1.0478
2060.00,1.0481
2059.00,1.0483
2058.00,1.0483
2057.00,1.0481
2056.00,1.0478
2055.00,1.0475
2054.00,1.0473
2053.00,1.0474
2052.00,1.0475
2051.00,1.0478
2050.00,1.0480
2049.00,1.0482
2048.00,1.0484
2047.00,1.0485
2046.00,1.0483
2045.00,1.0481
2044.00,1.0480
2043.00,1.0480
2042.00,1.0482
2041.00,1.0485
2040.00,1.0488
2039.00,1.0489
2038.00,1.0488
2037.00,1.0488
2036.00,1.0488
2035.00,1.0489
2034.00,1.0489
2033.00,1.0488
2032.00,1.0488
2031.00,1.0487
2030.00,1.0487
2029.00,1.0488
2028.00,1.0488
2027.00,1.0487
2026.00,1.0485
2025.00,1.0483
2024.00,1.0483
2023.00,1.0484
2022.00,1.0484
2021.00,1.0483
2020.00,1.0481
2019.00,1.0478
2018.00,1.0476
2017.00,1.0473
2016.00,1.0470
2015.00,1.0467
2014.00,1.0462
2013.00,1.0458
2012.00,1.0455
2011.00,1.0451
2010.00,1.0448
2009.00,1.0444
2008.00,1.0441
2007.00,1.0438
2006.00,1.0435
2005.00,1.0434
2004.00,1.0432
2003.00,1.0430
2002.00,1.0427
2001.00,1.0425
2000.00,1.0424
1999.00,1.0424
1998.00,1.0424
1997.00,1.0424
1996.00,1.0422
1995.00,1.0419
1994.00,1.0418
1993.00,1.0417
1992.00,1.0417
1991.00,1.0415
1990.00,1.0413
1989.00,1.0413
1988.00,1.0415
1987.00,1.0418
1986.00,1.0418
1985.00,1.0417
1984.00,1.0415
1983.00,1.0413
1982.00,1.0410
1981.00,1.0408
1980.00,1.0408
1979.00,1.0408
1978.00,1.0410
1977.00,1.0412
1976.00,1.0412
1975.00,1.0410
1974.00,1.0409
1973.00,1.0409
1972.00,1.0411
1971.00,1.0413
1970.00,1.0413
1969.00,1.0412
1968.00,1.0410
1967.00,1.0407
1966.00,1.0404
1965.00,1.0402
1964.00,1.0403
1963.00,1.0404
1962.00,1.0403
1961.00,1.0401
1960.00,1.0397
1959.00,1.0395
1958.00,1.0394
1957.00,1.0394
1956.00,1.0396
1955.00,1.0397
1954.00,1.0399
1953.00,1.0400
1952.00,1.0399
1951.00,1.0395
1950.00,1.0390
1949.00,1.0386
1948.00,1.0384
1947.00,1.0384
1946.00,1.0385
1945.00,1.0385
1944.00,1.0385
1943.00,1.0386
1942.00,1.0386
1941.00,1.0386
1940.00,1.0387
1939.00,1.0389
1938.00,1.0391
1937.00,1.0392
1936.00,1.0392
1935.00,1.0391
1934.00,1.0389
1933.00,1.0388
1932.00,1.0389
1931.00,1.0390
1930.00,1.0391
1929.00,1.0391
1928.00,1.0390
1927.00,1.0389
1926.00,1.0387
1925.00,1.0386
1924.00,1.0385
1923.00,1.0383
1922.00,1.0383
1921.00,1.0383
1920.00,1.0384
1919.00,1.0384
1918.00,1.0383
1917.00,1.0382
1916.00,1.0383
1915.00,1.0385
1914.00,1.0386
1913.00,1.0384
1912.00,1.0382
1911.00,1.0381
1910.00,1.0380
1909.00,1.0379
1908.00,1.0378
1907.00,1.0377
1906.00,1.0377
1905.00,1.0379
1904.00,1.0381
1903.00,1.0381
1902.00,1.0378
1901.00,1.0374
1900.00,1.0372
1899.00,1.0371
1898.00,1.0370
1897.00,1.0371
1896.00,1.0371
1895.00,1.0371
1894.00,1.0370
1893.00,1.0369
1892.00,1.0369
1891.00,1.0370
1890.00,1.0371
1889.00,1.0372
1888.00,1.0370
1887.00,1.0367
1886.00,1.0363
1885.00,1.0359
1884.00,1.0356
1883.00,1.0354
1882.00,1.0352
1881.00,1.0351
1880.00,1.0351
1879.00,1.0352
1878.00,1.0353
1877.00,1.0354
1876.00,1.0354
1875.00,1.0352
1874.00,1.0348
1873.00,1.0342
1872.00,1.0337
1871.00,1.0332
1870.00,1.0328
1869.00,1.0325
1868.00,1.0324
1867.00,1.0325
1866.00,1.0326
1865.00,1.0326
1864.00,1.0326
1863.00,1.0326
1862.00,1.0326
1861.00,1.0325
1860.00,1.0323
1859.00,1.0320
1858.00,1.0317
1857.00,1.0313
1856.00,1.0309
1855.00,1.0306
1854.00,1.0303
1853.00,1.0303
1852.00,1.0303
1851.00,1.0304
1850.00,1.0303
1849.00,1.0302
1848.00,1.0299
1847.00,1.0294
1846.00,1.0290
1845.00,1.0288
1844.00,1.0287
1843.00,1.0285
1842.00,1.0285
1841.00,1.0286
1840.00,1.0289
1839.00,1.0289
1838.00,1.0289
1837.00,1.0288
1836.00,1.0288
1835.00,1.0288
1834.00,1.0286
1833.00,1.0284
1832.00,1.0282
1831.00,1.0283
1830.00,1.0284
1829.00,1.0285
1828.00,1.0285
1827.00,1.0284
1826.00,1.0283
1825.00,1.0281
1824.00,1.0279
1823.00,1.0278
1822.00,1.0278
1821.00,1.0279
1820.00,1.0279
1819.00,1.0279
1818.00,1.0279
1817.00,1.0278
1816.00,1.0278
1815.00,1.0277
1814.00,1.0275
1813.00,1.0274
1812.00,1.0272
1811.00,1.0270
1810.00,1.0267
1809.00,1.0266
1808.00,1.0266
1807.00,1.0266
1806.00,1.0265
1805.00,1.0266
1804.00,1.0267
1803.00,1.0267
1802.00,1.0265
1801.00,1.0263
1800.00,1.0261
1799.00,1.0261
1798.00,1.0262
1797.00,1.0264
1796.00,1.0265
1795.00,1.0263
1794.00,1.0261
1793.00,1.0262
1792.00,1.0266
1791.00,1.0270
1790.00,1.0272
1789.00,1.0274
1788.00,1.0275
1787.00,1.0276
1786.00,1.0278
1785.00,1.0280
1784.00,1.0282
1783.00,1.0284
1782.00,1.0286
1781.00,1.0289
1780.00,1.0293
1779.00,1.0295
1778.00,1.0298
1777.00,1.0303
1776.00,1.0307
1775.00,1.0310
1774.00,1.0313
1773.00,1.0317
1772.00,1.0324
1771.00,1.0330
1770.00,1.0338
1769.00,1.0350
1768.00,1.0365
1767.00,1.0378
1766.00,1.0388
1765.00,1.0400
1764.00,1.0418
1763.00,1.0444
1762.00,1.0476
1761.00,1.0512
1760.00,1.0550
1759.00,1.0589
1758.00,1.0633
1757.00,1.0685
1756.00,1.0745
1755.00,1.0809
1754.00,1.0873
1753.00,1.0939
1752.00,1.1008
1751.00,1.1077
1750.00,1.1138
1749.00,1.1183
1748.00,1.1211
1747.00,1.1221
1746.00,1.1217
1745.00,1.1202
1744.00,1.1178
1743.00,1.1146
1742.00,1.1108
1741.00,1.1065
1740.00,1.1015
1739.00,1.0961
1738.00,1.0910
1737.00,1.0867
1736.00,1.0828
1735.00,1.0785
1734.00,1.0737
1733.00,1.0691
1732.00,1.0654
1731.00,1.0627
1730.00,1.0603
1729.00,1.0581
1728.00,1.0558
1727.00,1.0537
1726.00,1.0519
1725.00,1.0505
1724.00,1.0495
1723.00,1.0485
1722.00,1.0476
1721.00,1.0466
1720.00,1.0459
1719.00,1.0453
1718.00,1.0450
1717.00,1.0449
1716.00,1.0450
1715.00,1.0452
1714.00,1.0453
1713.00,1.0456
1712.00,1.0459
1711.00,1.0459
1710.00,1.0458
1709.00,1.0455
1708.00,1.0453
1707.00,1.0452
1706.00,1.0452
1705.00,1.0454
1704.00,1.0454
1703.00,1.0452
1702.00,1.0449
1701.00,1.0448
1700.00,1.0446
1699.00,1.0437
1698.00,1.0428
1697.00,1.0423
1696.00,1.0422
1695.00,1.0420
1694.00,1.0418
1693.00,1.0417
1692.00,1.0418
1691.00,1.0415
1690.00,1.0408
1689.00,1.0403
1688.00,1.0400
1687.00,1.0400
1686.00,1.0402
1685.00,1.0405
1684.00,1.0406
1683.00,1.0404
1682.00,1.0404
1681.00,1.0409
1680.00,1.0415
1679.00,1.0417
1678.00,1.0417
1677.00,1.0419
1676.00,1.0424
1675.00,1.0431
1674.00,1.0437
1673.00,1.0442
1672.00,1.0449
1671.00,1.0454
1670.00,1.0458
1669.00,1.0460
1668.00,1.0461
1667.00,1.0463
1666.00,1.0465
1665.00,1.0468
1664.00,1.0472
1663.00,1.0477
1662.00,1.0482
1661.00,1.0488
1660.00,1.0493
1659.00,1.0495
1658.00,1.0496
1657.00,1.0498
1656.00,1.0497
1655.00,1.0497
1654.00,1.0501
1653.00,1.0513
1652.00,1.0520
1651.00,1.0520
1650.00,1.0522
1649.00,1.0523
1648.00,1.0523
1647.00,1.0522
1646.00,1.0522
1645.00,1.0522
1644.00,1.0524
1643.00,1.0523
1642.00,1.0521
1641.00,1.0521
1640.00,1.0523
1639.00,1.0524
1638.00,1.0524
1637.00,1.0525
1636.00,1.0531
1635.00,1.0541
1634.00,1.0551
1633.00,1.0563
1632.00,1.0575
1631.00,1.0585
1630.00,1.0593
1629.00,1.0601
1628.00,1.0613
1627.00,1.0625
1626.00,1.0638
1625.00,1.0653
1624.00,1.0670
1623.00,1.0688
1622.00,1.0707
1621.00,1.0726
1620.00,1.0747
1619.00,1.0769
1618.00,1.0796
1617.00,1.0831
1616.00,1.0869
1615.00,1.0905
1614.00,1.0937
1613.00,1.0970
1612.00,1.1003
1611.00,1.1036
1610.00,1.1069
1609.00,1.1101
1608.00,1.1130
1607.00,1.1152
1606.00,1.1171
1605.00,1.1190
1604.00,1.1210
1603.00,1.1231
1602.00,1.1255
1601.00,1.1286
1600.00,1.1323
1599.00,1.1365
1598.00,1.1411
1597.00,1.1465
1596.00,1.1529
1595.00,1.1604
1594.00,1.1689
1593.00,1.1789
1592.00,1.1911
1591.00,1.2065
1590.00,1.2263
1589.00,1.2522
1588.00,1.2857
1587.00,1.3277
1586.00,1.3788
1585.00,1.4386
1584.00,1.5034
1583.00,1.5644
1582.00,1.6080
1581.00,1.6242
1580.00,1.6123
1579.00,1.5779
1578.00,1.5261
1577.00,1.4619
1576.00,1.3963
1575.00,1.3420
1574.00,1.3040
1573.00,1.2785
1572.00,1.2605
1571.00,1.2469
1570.00,1.2373
1569.00,1.2323
1568.00,1.2320
1567.00,1.2360
1566.00,1.2443
1565.00,1.2573
1564.00,1.2745
1563.00,1.2935
1562.00,1.3121
1561.00,1.3284
1560.00,1.3371
1559.00,1.3284
1558.00,1.3026
1557.00,1.2729
1556.00,1.2447
1555.00,1.2169
1554.00,1.1904
1553.00,1.1678
1552.00,1.1500
1551.00,1.1359
1550.00,1.1241
1549.00,1.1144
1548.00,1.1068
1547.00,1.1007
1546.00,1.0956
1545.00,1.0911
1544.00,1.0874
1543.00,1.0845
1542.00,1.0821
1541.00,1.0805
1540.00,1.0796
1539.00,1.0790
1538.00,1.0782
1537.00,1.0771
1536.00,1.0757
1535.00,1.0740
1534.00,1.0723
1533.00,1.0713
1532.00,1.0712
1531.00,1.0717
1530.00,1.0728
1529.00,1.0741
1528.00,1.0755
1527.00,1.0769
1526.00,1.0781
1525.00,1.0794
1524.00,1.0806
1523.00,1.0820
1522.00,1.0842
1521.00,1.0875
1520.00,1.0916
1519.00,1.0958
1518.00,1.1006
1517.00,1.1059
1516.00,1.1113
1515.00,1.1160
1514.00,1.1200
1513.00,1.1230
1512.00,1.1248
1511.00,1.1245
1510.00,1.1225
1509.00,1.1190
1508.00,1.1142
1507.00,1.1089
1506.00,1.1047
1505.00,1.1025
1504.00,1.1016
1503.00,1.1010
1502.00,1.1007
1501.00,1.1009
1500.00,1.1018
1499.00,1.1034
1498.00,1.1058
1497.00,1.1101
1496.00,1.1165
1495.00,1.1244
1494.00,1.1324
1493.00,1.1397
1492.00,1.1452
1491.00,1.1481
1490.00,1.1485
1489.00,1.1475
1488.00,1.1463
1487.00,1.1453
1486.00,1.1453
1485.00,1.1467
1484.00,1.1495
1483.00,1.1533
1482.00,1.1585
1481.00,1.1654
1480.00,1.1741
1479.00,1.1841
1478.00,1.1960
1477.00,1.2108
1476.00,1.2287
1475.00,1.2506
1474.00,1.2797
1473.00,1.3202
1472.00,1.3714
1471.00,1.4272
1470.00,1.4818
1469.00,1.5325
1468.00,1.5763
1467.00,1.6099
1466.00,1.6320
1465.00,1.6440
1464.00,1.6489
1463.00,1.6504
1462.00,1.6519
1461.00,1.6545
1460.00,1.6580
1459.00,1.6625
1458.00,1.6689
1457.00,1.6753
1456.00,1.6780
1455.00,1.6759
1454.00,1.6704
1453.00,1.6610
1452.00,1.6470
1451.00,1.6302
1450.00,1.6134
1449.00,1.5969
1448.00,1.5790
1447.00,1.5591
1446.00,1.5382
1445.00,1.5167
1444.00,1.4944
1443.00,1.4717
1442.00,1.4496
1441.00,1.4289
1440.00,1.4095
1439.00,1.3911
1438.00,1.3721
1437.00,1.3514
1436.00,1.3300
1435.00,1.3101
1434.00,1.2921
1433.00,1.2746
1432.00,1.2569
1431.00,1.2394
1430.00,1.2229
1429.00,1.2079
1428.00,1.1950
1427.00,1.1846
1426.00,1.1759
1425.00,1.1681
1424.00,1.1616
1423.00,1.1570
1422.00,1.1541
1421.00,1.1516
1420.00,1.1488
1419.00,1.1461
1418.00,1.1439
1417.00,1.1422
1416.00,1.1411
1415.00,1.1408
1414.00,1.1408
1413.00,1.1410
1412.00,1.1414
1411.00,1.1424
1410.00,1.1432
1409.00,1.1432
1408.00,1.1421
1407.00,1.1401
1406.00,1.1372
1405.00,1.1332
1404.00,1.1285
1403.00,1.1236
1402.00,1.1190
1401.00,1.1147
1400.00,1.1106
1399.00,1.1074
1398.00,1.1050
1397.00,1.1033
1396.00,1.1020
1395.00,1.1013
1394.00,1.1013
1393.00,1.1020
1392.00,1.1035
1391.00,1.1063
1390.00,1.1108
1389.00,1.1175
1388.00,1.1271
1387.00,1.1399
1386.00,1.1550
1385.00,1.1713
1384.00,1.1885
1383.00,1.2075
1382.00,1.2288
1381.00,1.2523
1380.00,1.2769
1379.00,1.2993
1378.00,1.3155
1377.00,1.3222
1376.00,1.3190
1375.00,1.3070
1374.00,1.2890
1373.00,1.2686
1372.00,1.2496
1371.00,1.2339
1370.00,1.2224
1369.00,1.2150
1368.00,1.2113
1367.00,1.2097
1366.00,1.2077
1365.00,1.2031
1364.00,1.1947
1363.00,1.1836
1362.00,1.1716
1361.00,1.1609
1360.00,1.1523
1359.00,1.1458
1358.00,1.1410
1357.00,1.1374
1356.00,1.1352
1355.00,1.1341
1354.00,1.1337
1353.00,1.1334
1352.00,1.1331
1351.00,1.1330
1350.00,1.1332
1349.00,1.1333
1348.00,1.1331
1347.00,1.1328
1346.00,1.1327
1345.00,1.1327
1344.00,1.1325
1343.00,1.1321
1342.00,1.1312
1341.00,1.1296
1340.00,1.1272
1339.00,1.1243
1338.00,1.1213
1337.00,1.1182
1336.00,1.1145
1335.00,1.1105
1334.00,1.1065
1333.00,1.1032
1332.00,1.1008
1331.00,1.0991
1330.00,1.0979
1329.00,1.0971
1328.00,1.0967
1327.00,1.0970
1326.00,1.0980
1325.00,1.0994
1324.00,1.1009
1323.00,1.1023
1322.00,1.1034
1321.00,1.1046
1320.00,1.1062
1319.00,1.1081
1318.00,1.1099
1317.00,1.1114
1316.00,1.1127
1315.00,1.1142
1314.00,1.1159
1313.00,1.1172
1312.00,1.1182
1311.00,1.1188
1310.00,1.1192
1309.00,1.1196
1308.00,1.1200
1307.00,1.1205
1306.00,1.1211
1305.00,1.1214
1304.00,1.1215
1303.00,1.1212
1302.00,1.1206
1301.00,1.1201
1300.00,1.1194
1299.00,1.1187
1298.00,1.1177
1297.00,1.1163
1296.00,1.1147
1295.00,1.1128
1294.00,1.1108
1293.00,1.1087
1292.00,1.1068
1291.00,1.1051
1290.00,1.1036
1289.00,1.1023
1288.00,1.1013
1287.00,1.1004
1286.00,1.0994
1285.00,1.0979
1284.00,1.0959
1283.00,1.0939
1282.00,1.0923
1281.00,1.0913
1280.00,1.0907
1279.00,1.0903
1278.00,1.0897
1277.00,1.0891
1276.00,1.0887
1275.00,1.0887
1274.00,1.0890
1273.00,1.0893
1272.00,1.0896
1271.00,1.0902
1270.00,1.0910
1269.00,1.0919
1268.00,1.0924
1267.00,1.0926
1266.00,1.0925
1265.00,1.0919
1264.00,1.0908
1263.00,1.0895
1262.00,1.0885
1261.00,1.0879
1260.00,1.0876
1259.00,1.0877
1258.00,1.0883
1257.00,1.0894
1256.00,1.0910
1255.00,1.0926
1254.00,1.0940
1253.00,1.0952
1252.00,1.0963
1251.00,1.0976
1250.00,1.0989
1249.00,1.0997
1248.00,1.1001
1247.00,1.1001
1246.00,1.0997
1245.00,1.0989
1244.00,1.0980
1243.00,1.0975
1242.00,1.0973
1241.00,1.0974
1240.00,1.0971
1239.00,1.0961
1238.00,1.0945
1237.00,1.0927
1236.00,1.0913
1235.00,1.0906
1234.00,1.0904
1233.00,1.0903
1232.00,1.0902
1231.00,1.0901
1230.00,1.0899
1229.00,1.0891
1228.00,1.0876
1227.00,1.0859
1226.00,1.0842
1225.00,1.0826
1224.00,1.0810
1223.00,1.0794
1222.00,1.0780
1221.00,1.0770
1220.00,1.0767
1219.00,1.0771
1218.00,1.0781
1217.00,1.0791
1216.00,1.0799
1215.00,1.0809
