Created as New Dataset,Sample 005 By Laboratory Date Friday, November 21 2025
cm-1,A
2609.00,1.1124
2608.00,1.1122
2607.00,1.1120
2606.00,1.1117
2605.00,1.1113
2604.00,1.1109
2603.00,1.1106
2602.00,1.1105
2601.00,1.1104
2600.00,1.1102
2599.00,1.1100
2598.00,1.1096
2597.00,1.1092
2596.00,1.1087
2595.00,1.1083
2594.00,1.1078
2593.00,1.1072
2592.00,1.1065
2591.00,1.1058
2590.00,1.1053
2589.00,1.1050
2588.00,1.1048
2587.00,1.1046
2586.00,1.1042
2585.00,1.1036
2584.00,1.1029
2583.00,1.1022
2582.00,1.1016
2581.00,1.1012
2580.00,1.1008
2579.00,1.1005
2578.00,1.1001
2577.00,1.0995
2576.00,1.0988
2575.00,1.0982
2574.00,1.0977
2573.00,1.0973
2572.00,1.0969
2571.00,1.0964
2570.00,1.0959
2569.00,1.0953
2568.00,1.0948
2567.00,1.0942
2566.00,1.0938
2565.00,1.0934
2564.00,1.0929
2563.00,1.0922
2562.00,1.0913
2561.00,1.0905
2560.00,1.0899
2559.00,1.0897
2558.00,1.0897
2557.00,1.0897
2556.00,1.0896
2555.00,1.0892
2554.00,1.0888
2553.00,1.0885
2552.00,1.0881
2551.00,1.0878
2550.00,1.0874
2549.00,1.0872
2548.00,1.0871
2547.00,1.0870
2546.00,1.0869
2545.00,1.0867
2544.00,1.0864
2543.00,1.0861
2542.00,1.0857
2541.00,1.0854
2540.00,1.0851
2539.00,1.0849
2538.00,1.0847
2537.00,1.0846
2536.00,1.0844
2535.00,1.0839
2534.00,1.0834
2533.00,1.0831
2532.00,1.0828
2531.00,1.0825
2530.00,1.0821
2529.00,1.0816
2528.00,1.0812
2527.00,1.0809
2526.00,1.0807
2525.00,1.0806
2524.00,1.0805
2523.00,1.0802
2522.00,1.0798
2521.00,1.0794
2520.00,1.0790
2519.00,1.0786
2518.00,1.0783
2517.00,1.0781
2516.00,1.0779
2515.00,1.0777
2514.00,1.0774
2513.00,1.0769
2512.00,1.0765
2511.00,1.0760
2510.00,1.0757
2509.00,1.0755
2508.00,1.0754
2507.00,1.0753
2506.00,1.0753
2505.00,1.0752
2504.00,1.0750
2503.00,1.0748
2502.00,1.0746
2501.00,1.0744
2500.00,1.0742
2499.00,1.0741
2498.00,1.0741
2497.00,1.0743
2496.00,1.0744
2495.00,1.0744
2494.00,1.0742
2493.00,1.0739
2492.00,1.0736
2491.00,1.0735
2490.00,1.0733
2489.00,1.0731
2488.00,1.0728
2487.00,1.0725
2486.00,1.0723
2485.00,1.0721
2484.00,1.0720
2483.00,1.0718
2482.00,1.0716
2481.00,1.0714
2480.00,1.0712
2479.00,1.0710
2478.00,1.0708
2477.00,1.0707
2476.00,1.0707
2475.00,1.0706
2474.00,1.0701
2473.00,1.0696
2472.00,1.0691
2471.00,1.0689
2470.00,1.0689
2469.00,1.0689
2468.00,1.0688
2467.00,1.0686
2466.00,1.0684
2465.00,1.0682
2464.00,1.0682
2463.00,1.0682
2462.00,1.0681
2461.00,1.0678
2460.00,1.0674
2459.00,1.0671
2458.00,1.0668
2457.00,1.0667
2456.00,1.0666
2455.00,1.0666
2454.00,1.0665
2453.00,1.0663
2452.00,1.0662
2451.00,1.0660
2450.00,1.0660
2449.00,1.0661
2448.00,1.0662
2447.00,1.0663
2446.00,1.0662
2445.00,1.0661
2444.00,1.0659
2443.00,1.0658
2442.00,1.0656
2441.00,1.0655
2440.00,1.0654
2439.00,1.0654
2438.00,1.0654
2437.00,1.0655
2436.00,1.0656
2435.00,1.0657
2434.00,1.0656
2433.00,1.0655
2432.00,1.0654
2431.00,1.0654
2430.00,1.0655
2429.00,1.0656
2428.00,1.0655
2427.00,1.0652
2426.00,1.0649
2425.00,1.0649
2424.00,1.0651
2423.00,1.0652
2422.00,1.0653
2421.00,1.0653
2420.00,1.0651
2419.00,1.0648
2418.00,1.0645
2417.00,1.0645
2416.00,1.0646
2415.00,1.0648
2414.00,1.0650
2413.00,1.0649
2412.00,1.0648
2411.00,1.0645
2410.00,1.0642
2409.00,1.0641
2408.00,1.0642
2407.00,1.0643
2406.00,1.0642
2405.00,1.0640
2404.00,1.0639
2403.00,1.0638
2402.00,1.0638
2401.00,1.0637
2400.00,1.0635
2399.00,1.0632
2398.00,1.0631
2397.00,1.0631
2396.00,1.0631
2395.00,1.0630
2394.00,1.0629
2393.00,1.0628
2392.00,1.0628
2391.00,1.0628
2390.00,1.0627
2389.00,1.0624
2388.00,1.0621
2387.00,1.0617
2386.00,1.0615
2385.00,1.0613
2384.00,1.0610
2383.00,1.0606
2382.00,1.0600
2381.00,1.0593
2380.00,1.0587
2379.00,1.0582
2378.00,1.0579
2377.00,1.0581
2376.00,1.0586
2375.00,1.0592
2374.00,1.0597
2373.00,1.0600
2372.00,1.0600
2371.00,1.0598
2370.00,1.0595
2369.00,1.0591
2368.00,1.0586
2367.00,1.0583
2366.00,1.0581
2365.00,1.0580
2364.00,1.0581
2363.00,1.0583
2362.00,1.0585
2361.00,1.0588
2360.00,1.0594
2359.00,1.0602
2358.00,1.0612
2357.00,1.0621
2356.00,1.0628
2355.00,1.0631
2354.00,1.0631
2353.00,1.0625
2352.00,1.0612
2351.00,1.0598
2350.00,1.0588
2349.00,1.0581
2348.00,1.0573
2347.00,1.0561
2346.00,1.0549
2345.00,1.0544
2344.00,1.0549
2343.00,1.0560
2342.00,1.0571
2341.00,1.0580
2340.00,1.0585
2339.00,1.0585
2338.00,1.0582
2337.00,1.0582
2336.00,1.0585
2335.00,1.0591
2334.00,1.0597
2333.00,1.0599
2332.00,1.0597
2331.00,1.0595
2330.00,1.0592
2329.00,1.0591
2328.00,1.0591
2327.00,1.0593
2326.00,1.0597
2325.00,1.0599
2324.00,1.0599
2323.00,1.0595
2322.00,1.0592
2321.00,1.0592
2320.00,1.0593
2319.00,1.0592
2318.00,1.0587
2317.00,1.0580
2316.00,1.0572
2315.00,1.0564
2314.00,1.0557
2313.00,1.0552
2312.00,1.0549
2311.00,1.0547
2310.00,1.0546
2309.00,1.0545
2308.00,1.0544
2307.00,1.0540
2306.00,1.0534
2305.00,1.0529
2304.00,1.0526
2303.00,1.0525
2302.00,1.0523
2301.00,1.0521
2300.00,1.0520
2299.00,1.0518
2298.00,1.0517
2297.00,1.0515
2296.00,1.0513
2295.00,1.0511
2294.00,1.0509
2293.00,1.0507
2292.00,1.0505
2291.00,1.0504
2290.00,1.0503
2289.00,1.0501
2288.00,1.0498
2287.00,1.0496
2286.00,1.0495
2285.00,1.0496
2284.00,1.0497
2283.00,1.0497
2282.00,1.0495
2281.00,1.0492
2280.00,1.0489
2279.00,1.0487
2278.00,1.0486
2277.00,1.0485
2276.00,1.0485
2275.00,1.0484
2274.00,1.0483
2273.00,1.0483
2272.00,1.0483
2271.00,1.0483
2270.00,1.0482
2269.00,1.0481
2268.00,1.0479
2267.00,1.0477
2266.00,1.0474
2265.00,1.0472
2264.00,1.0471
2263.00,1.0468
2262.00,1.0466
2261.00,1.0466
2260.00,1.0466
2259.00,1.0465
2258.00,1.0462
2257.00,1.0459
2256.00,1.0458
2255.00,1.0458
2254.00,1.0457
2253.00,1.0455
2252.00,1.0453
2251.00,1.0452
2250.00,1.0452
2249.00,1.0451
2248.00,1.0450
2247.00,1.0449
2246.00,1.0448
2245.00,1.0448
2244.00,1.0447
2243.00,1.0446
2242.00,1.0445
2241.00,1.0444
2240.00,1.0443
2239.00,1.0440
2238.00,1.0435
2237.00,1.0432
2236.00,1.0431
2235.00,1.0432
2234.00,1.0433
2233.00,1.0434
2232.00,1.0435
2231.00,1.0435
2230.00,1.0434
2229.00,1.0433
2228.00,1.0431
2227.00,1.0430
2226.00,1.0429
2225.00,1.0428
2224.00,1.0426
2223.00,1.0423
2222.00,1.0420
2221.00,1.0419
2220.00,1.0418
2219.00,1.0416
2218.00,1.0414
2217.00,1.0412
2216.00,1.0412
2215.00,1.0412
2214.00,1.0410
2213.00,1.0408
2212.00,1.0408
2211.00,1.0408
2210.00,1.0408
2209.00,1.0408
2208.00,1.0407
2207.00,1.0406
2206.00,1.0406
2205.00,1.0407
2204.00,1.0408
2203.00,1.0409
2202.00,1.0409
2201.00,1.0408
2200.00,1.0407
2199.00,1.0407
2198.00,1.0406
2197.00,1.0405
2196.00,1.0404
2195.00,1.0403
2194.00,1.0403
2193.00,1.0403
2192.00,1.0404
2191.00,1.0404
2190.00,1.0404
2189.00,1.0403
2188.00,1.0402
2187.00,1.0401
2186.00,1.0400
2185.00,1.0399
2184.00,1.0399
2183.00,1.0398
2182.00,1.0397
2181.00,1.0396
2180.00,1.0395
2179.00,1.0395
2178.00,1.0394
2177.00,1.0394
2176.00,1.0395
2175.00,1.0396
2174.00,1.0395
2173.00,1.0392
2172.00,1.0388
2171.00,1.0385
2170.00,1.0383
2169.00,1.0382
2168.00,1.0381
2167.00,1.0380
2166.00,1.0378
2165.00,1.0377
2164.00,1.0375
2163.00,1.0374
2162.00,1.0373
2161.00,1.0373
2160.00,1.0373
2159.00,1.0375
2158.00,1.0375
2157.00,1.0374
2156.00,1.0372
2155.00,1.0370
2154.00,1.0369
2153.00,1.0369
2152.00,1.0370
2151.00,1.0370
2150.00,1.0369
2149.00,1.0368
2148.00,1.0366
2147.00,1.0364
2146.00,1.0361
2145.00,1.0360
2144.00,1.0359
2143.00,1.0359
2142.00,1.0358
2141.00,1.0356
2140.00,1.0354
2139.00,1.0352
2138.00,1.0351
2137.00,1.0350
2136.00,1.0349
2135.00,1.0347
2134.00,1.0345
2133.00,1.0343
2132.00,1.0342
2131.00,1.0342
2130.00,1.0343
2129.00,1.0343
2128.00,1.0342
2127.00,1.0339
2126.00,1.0335
2125.00,1.0331
2124.00,1.0330
2123.00,1.0329
2122.00,1.0329
2121.00,1.0327
2120.00,1.0326
2119.00,1.0326
2118.00,1.0326
2117.00,1.0327
2116.00,1.0326
2115.00,1.0324
2114.00,1.0321
2113.00,1.0318
2112.00,1.0316
2111.00,1.0314
2110.00,1.0311
2109.00,1.0308
2108.00,1.0306
2107.00,1.0306
2106.00,1.0307
2105.00,1.0308
2104.00,1.0307
2103.00,1.0306
2102.00,1.0305
2101.00,1.0306
2100.00,1.0307
2099.00,1.0307
2098.00,1.0307
2097.00,1.0307
2096.00,1.0306
2095.00,1.0304
2094.00,1.0304
2093.00,1.0305
2092.00,1.0306
2091.00,1.0308
2090.00,1.0308
2089.00,1.0309
2088.00,1.0310
2087.00,1.0311
2086.00,1.0311
2085.00,1.0310
2084.00,1.0308
2083.00,1.0306
2082.00,1.0305
2081.00,1.0305
2080.00,1.0304
2079.00,1.0303
2078.00,1.0303
2077.00,1.0304
2076.00,1.0306
2075.00,1.0308
2074.00,1.0309
2073.00,1.0309
2072.00,1.0307
2071.00,1.0304
2070.00,1.0301
2069.00,1.0299
2068.00,1.0298
2067.00,1.0297
2066.00,1.0297
2065.00,1.0297
2064.00,1.0299
2063.00,1.0302
2062.00,1.0303
2061.00,1.0304
2060.00,1.0304
2059.00,1.0301
2058.00,1.0298
2057.00,1.0294
2056.00,1.0292
2055.00,1.0293
2054.00,1.0294
2053.00,1.0296
2052.00,1.0296
2051.00,1.0296
2050.00,1.0296
2049.00,1.0295
2048.00,1.0294
2047.00,1.0294
2046.00,1.0294
2045.00,1.0294
2044.00,1.0295
2043.00,1.0296
2042.00,1.0297
2041.00,1.0298
2040.00,1.0300
2039.00,1.0302
2038.00,1.0303
2037.00,1.0302
2036.00,1.0299
2035.00,1.0297
2034.00,1.0298
2033.00,1.0299
2032.00,1.0299
2031.00,1.0298
2030.00,1.0296
2029.00,1.0294
2028.00,1.0293
2027.00,1.0293
2026.00,1.0294
2025.00,1.0296
2024.00,1.0296
2023.00,1.0294
2022.00,1.0291
2021.00,1.0288
2020.00,1.0285
2019.00,1.0282
2018.00,1.0279
2017.00,1.0277
2016.00,1.0275
2015.00,1.0273
2014.00,1.0270
2013.00,1.0268
2012.00,1.0266
2011.00,1.0264
2010.00,1.0262
2009.00,1.0260
2008.00,1.0257
2007.00,1.0253
2006.00,1.0250
2005.00,1.0248
2004.00,1.0248
2003.00,1.0248
2002.00,1.0248
2001.00,1.0248
2000.00,1.0249
1999.00,1.0249
1998.00,1.0247
1997.00,1.0243
1996.00,1.0237
1995.00,1.0231
1994.00,1.0227
1993.00,1.0224
1992.00,1.0223
1991.00,1.0225
1990.00,1.0228
1989.00,1.0232
1988.00,1.0235
1987.00,1.0236
1986.00,1.0236
1985.00,1.0235
1984.00,1.0235
1983.00,1.0234
1982.00,1.0234
1981.00,1.0235
1980.00,1.0235
1979.00,1.0233
1978.00,1.0229
1977.00,1.0225
1976.00,1.0223
1975.00,1.0222
1974.00,1.0224
1973.00,1.0225
1972.00,1.0225
1971.00,1.0223
1970.00,1.0220
1969.00,1.0217
1968.00,1.0214
1967.00,1.0214
1966.00,1.0215
1965.00,1.0217
1964.00,1.0218
1963.00,1.0218
1962.00,1.0217
1961.00,1.0216
1960.00,1.0216
1959.00,1.0217
1958.00,1.0218
1957.00,1.0218
1956.00,1.0216
1955.00,1.0215
1954.00,1.0215
1953.00,1.0216
1952.00,1.0217
1951.00,1.0218
1950.00,1.0218
1949.00,1.0216
1948.00,1.0214
1947.00,1.0212
1946.00,1.0211
1945.00,1.0211
1944.00,1.0210
1943.00,1.0210
1942.00,1.0212
1941.00,1.0216
1940.00,1.0221
1939.00,1.0224
1938.00,1.0225
1937.00,1.0225
1936.00,1.0226
1935.00,1.0227
1934.00,1.0226
1933.00,1.0224
1932.00,1.0222
1931.00,1.0221
1930.00,1.0220
1929.00,1.0218
1928.00,1.0216
1927.00,1.0214
1926.00,1.0212
1925.00,1.0209
1924.00,1.0205
1923.00,1.0204
1922.00,1.0208
1921.00,1.0214
1920.00,1.0218
1919.00,1.0217
1918.00,1.0215
1917.00,1.0216
1916.00,1.0222
1915.00,1.0227
1914.00,1.0226
1913.00,1.0220
1912.00,1.0212
1911.00,1.0206
1910.00,1.0204
1909.00,1.0204
1908.00,1.0206
1907.00,1.0208
1906.00,1.0208
1905.00,1.0208
1904.00,1.0206
1903.00,1.0205
1902.00,1.0206
1901.00,1.0207
1900.00,1.0207
1899.00,1.0204
1898.00,1.0200
1897.00,1.0198
1896.00,1.0197
1895.00,1.0197
1894.00,1.0198
1893.00,1.0199
1892.00,1.0199
1891.00,1.0198
1890.00,1.0196
1889.00,1.0195
1888.00,1.0197
1887.00,1.0200
1886.00,1.0203
1885.00,1.0203
1884.00,1.0201
1883.00,1.0197
1882.00,1.0194
1881.00,1.0191
1880.00,1.0191
1879.00,1.0192
1878.00,1.0192
1877.00,1.0192
1876.00,1.0191
1875.00,1.0188
1874.00,1.0184
1873.00,1.0180
1872.00,1.0176
1871.00,1.0172
1870.00,1.0168
1869.00,1.0166
1868.00,1.0167
1867.00,1.0171
1866.00,1.0173
1865.00,1.0174
1864.00,1.0174
1863.00,1.0173
1862.00,1.0173
1861.00,1.0171
1860.00,1.0169
1859.00,1.0165
1858.00,1.0161
1857.00,1.0159
1856.00,1.0159
1855.00,1.0161
1854.00,1.0161
1853.00,1.0161
1852.00,1.0157
1851.00,1.0152
1850.00,1.0146
1849.00,1.0140
1848.00,1.0135
1847.00,1.0132
1846.00,1.0132
1845.00,1.0132
1844.00,1.0132
1843.00,1.0133
1842.00,1.0136
1841.00,1.0139
1840.00,1.0139
1839.00,1.0135
1838.00,1.0132
1837.00,1.0132
1836.00,1.0133
1835.00,1.0134
1834.00,1.0134
1833.00,1.0134
1832.00,1.0134
1831.00,1.0133
1830.00,1.0130
1829.00,1.0127
1828.00,1.0125
1827.00,1.0123
1826.00,1.0119
1825.00,1.0116
1824.00,1.0117
1823.00,1.0120
1822.00,1.0124
1821.00,1.0125
1820.00,1.0124
1819.00,1.0122
1818.00,1.0120
1817.00,1.0121
1816.00,1.0123
1815.00,1.0124
1814.00,1.0122
1813.00,1.0120
1812.00,1.0119
1811.00,1.0120
1810.00,1.0122
1809.00,1.0124
1808.00,1.0126
1807.00,1.0126
1806.00,1.0124
1805.00,1.0119
1804.00,1.0112
1803.00,1.0108
1802.00,1.0110
1801.00,1.0118
1800.00,1.0129
1799.00,1.0134
1798.00,1.0131
1797.00,1.0126
1796.00,1.0124
1795.00,1.0125
1794.00,1.0127
1793.00,1.0128
1792.00,1.0130
1791.00,1.0134
1790.00,1.0141
1789.00,1.0146
1788.00,1.0146
1787.00,1.0142
1786.00,1.0137
1785.00,1.0138
1784.00,1.0145
1783.00,1.0155
1782.00,1.0162
1781.00,1.0165
1780.00,1.0168
1779.00,1.0171
1778.00,1.0176
1777.00,1.0180
1776.00,1.0184
1775.00,1.0191
1774.00,1.0203
1773.00,1.0216
1772.00,1.0226
1771.00,1.0231
1770.00,1.0236
1769.00,1.0243
1768.00,1.0254
1767.00,1.0271
1766.00,1.0291
1765.00,1.0312
1764.00,1.0334
1763.00,1.0361
1762.00,1.0395
1761.00,1.0440
1760.00,1.0490
1759.00,1.0544
1758.00,1.0607
1757.00,1.0683
1756.00,1.0771
1755.00,1.0861
1754.00,1.0943
1753.00,1.1019
1752.00,1.1096
1751.00,1.1179
1750.00,1.1261
1749.00,1.1330
1748.00,1.1376
1747.00,1.1396
1746.00,1.1393
1745.00,1.1371
1744.00,1.1335
1743.00,1.1291
1742.00,1.1243
1741.00,1.1188
1740.00,1.1120
1739.00,1.1046
1738.00,1.0979
1737.00,1.0922
1736.00,1.0865
1735.00,1.0799
1734.00,1.0727
1733.00,1.0673
1732.00,1.0637
1731.00,1.0606
1730.00,1.0573
1729.00,1.0542
1728.00,1.0515
1727.00,1.0493
1726.00,1.0471
1725.00,1.0451
1724.00,1.0431
1723.00,1.0414
1722.00,1.0400
1721.00,1.0390
1720.00,1.0383
1719.00,1.0373
1718.00,1.0364
1717.00,1.0361
1716.00,1.0366
1715.00,1.0372
1714.00,1.0373
1713.00,1.0372
1712.00,1.0369
1711.00,1.0366
1710.00,1.0363
1709.00,1.0364
1708.00,1.0368
1707.00,1.0371
1706.00,1.0369
1705.00,1.0365
1704.00,1.0363
1703.00,1.0364
1702.00,1.0367
1701.00,1.0364
1700.00,1.0355
1699.00,1.0350
1698.00,1.0353
1697.00,1.0354
1696.00,1.0347
1695.00,1.0335
1694.00,1.0329
1693.00,1.0328
1692.00,1.0324
1691.00,1.0314
1690.00,1.0303
1689.00,1.0296
1688.00,1.0297
1687.00,1.0302
1686.00,1.0309
1685.00,1.0313
1684.00,1.0313
1683.00,1.0313
1682.00,1.0317
1681.00,1.0320
1680.00,1.0319
1679.00,1.0320
1678.00,1.0325
1677.00,1.0335
1676.00,1.0342
1675.00,1.0348
1674.00,1.0353
1673.00,1.0362
1672.00,1.0372
1671.00,1.0378
1670.00,1.0381
1669.00,1.0381
1668.00,1.0383
1667.00,1.0389
1666.00,1.0397
1665.00,1.0406
1664.00,1.0413
1663.00,1.0419
1662.00,1.0427
1661.00,1.0440
1660.00,1.0452
1659.00,1.0459
1658.00,1.0458
1657.00,1.0454
1656.00,1.0452
1655.00,1.0460
1654.00,1.0476
1653.00,1.0491
1652.00,1.0504
1651.00,1.0514
1650.00,1.0515
1649.00,1.0510
1648.00,1.0500
1647.00,1.0491
1646.00,1.0488
1645.00,1.0491
1644.00,1.0495
1643.00,1.0494
1642.00,1.0491
1641.00,1.0488
1640.00,1.0488
1639.00,1.0492
1638.00,1.0500
1637.00,1.0513
1636.00,1.0529
1635.00,1.0544
1634.00,1.0558
1633.00,1.0570
1632.00,1.0580
1631.00,1.0588
1630.00,1.0601
1629.00,1.0620
1628.00,1.0642
1627.00,1.0661
1626.00,1.0679
1625.00,1.0699
1624.00,1.0723
1623.00,1.0749
1622.00,1.0778
1621.00,1.0810
1620.00,1.0844
1619.00,1.0881
1618.00,1.0925
1617.00,1.0976
1616.00,1.1029
1615.00,1.1077
1614.00,1.1118
1613.00,1.1156
1612.00,1.1194
1611.00,1.1233
1610.00,1.1279
1609.00,1.1328
1608.00,1.1375
1607.00,1.1412
1606.00,1.1440
1605.00,1.1462
1604.00,1.1481
1603.00,1.1499
1602.00,1.1518
1601.00,1.1545
1600.00,1.1582
1599.00,1.1626
1598.00,1.1679
1597.00,1.1741
1596.00,1.1813
1595.00,1.1891
1594.00,1.1977
1593.00,1.2078
1592.00,1.2198
1591.00,1.2344
1590.00,1.2525
1589.00,1.2758
1588.00,1.3063
1587.00,1.3451
1586.00,1.3944
1585.00,1.4565
1584.00,1.5322
1583.00,1.6167
1582.00,1.6974
1581.00,1.7557
1580.00,1.7762
1579.00,1.7541
1578.00,1.6941
1577.00,1.6088
1576.00,1.5181
1575.00,1.4419
1574.00,1.3871
1573.00,1.3489
1572.00,1.3209
1571.00,1.2995
1570.00,1.2842
1569.00,1.2759
1568.00,1.2747
1567.00,1.2796
1566.00,1.2900
1565.00,1.3061
1564.00,1.3270
1563.00,1.3501
1562.00,1.3726
1561.00,1.3922
1560.00,1.4019
1559.00,1.3896
1558.00,1.3575
1557.00,1.3216
1556.00,1.2874
1555.00,1.2531
1554.00,1.2202
1553.00,1.1922
1552.00,1.1703
1551.00,1.1527
1550.00,1.1378
1549.00,1.1258
1548.00,1.1167
1547.00,1.1094
1546.00,1.1033
1545.00,1.0985
1544.00,1.0954
1543.00,1.0938
1542.00,1.0929
1541.00,1.0921
1540.00,1.0906
1539.00,1.0882
1538.00,1.0856
1537.00,1.0834
1536.00,1.0813
1535.00,1.0793
1534.00,1.0778
1533.00,1.0773
1532.00,1.0782
1531.00,1.0797
1530.00,1.0813
1529.00,1.0828
1528.00,1.0842
1527.00,1.0856
1526.00,1.0874
1525.00,1.0896
1524.00,1.0920
1523.00,1.0948
1522.00,1.0982
1521.00,1.1030
1520.00,1.1089
1519.00,1.1151
1518.00,1.1212
1517.00,1.1277
1516.00,1.1343
1515.00,1.1402
1514.00,1.1448
1513.00,1.1475
1512.00,1.1482
1511.00,1.1467
1510.00,1.1437
1509.00,1.1403
1508.00,1.1369
1507.00,1.1335
1506.00,1.1304
1505.00,1.1281
1504.00,1.1262
1503.00,1.1244
1502.00,1.1229
1501.00,1.1225
1500.00,1.1234
1499.00,1.1254
1498.00,1.1290
1497.00,1.1349
1496.00,1.1432
1495.00,1.1524
1494.00,1.1609
1493.00,1.1680
1492.00,1.1734
1491.00,1.1766
1490.00,1.1782
1489.00,1.1787
1488.00,1.1786
1487.00,1.1780
1486.00,1.1782
1485.00,1.1802
1484.00,1.1838
1483.00,1.1888
1482.00,1.1953
1481.00,1.2042
1480.00,1.2151
1479.00,1.2276
1478.00,1.2421
1477.00,1.2600
1476.00,1.2815
1475.00,1.3074
1474.00,1.3408
1473.00,1.3867
1472.00,1.4450
1471.00,1.5096
1470.00,1.5741
1469.00,1.6352
1468.00,1.6893
1467.00,1.7320
1466.00,1.7609
1465.00,1.7771
1464.00,1.7836
1463.00,1.7853
1462.00,1.7867
1461.00,1.7892
1460.00,1.7921
1459.00,1.7953
1458.00,1.8003
1457.00,1.8069
1456.00,1.8106
1455.00,1.8080
1454.00,1.7997
1453.00,1.7860
1452.00,1.7672
1451.00,1.7455
1450.00,1.7238
1449.00,1.7022
1448.00,1.6788
1447.00,1.6533
1446.00,1.6269
1445.00,1.6002
1444.00,1.5731
1443.00,1.5457
1442.00,1.5190
1441.00,1.4940
1440.00,1.4710
1439.00,1.4495
1438.00,1.4276
1437.00,1.4042
1436.00,1.3809
1435.00,1.3601
1434.00,1.3412
1433.00,1.3220
1432.00,1.3016
1431.00,1.2811
1430.00,1.2618
1429.00,1.2445
1428.00,1.2295
1427.00,1.2169
1426.00,1.2063
1425.00,1.1974
1424.00,1.1905
1423.00,1.1858
1422.00,1.1824
1421.00,1.1790
1420.00,1.1756
1419.00,1.1732
1418.00,1.1719
1417.00,1.1712
1416.00,1.1706
1415.00,1.1703
1414.00,1.1703
1413.00,1.1703
1412.00,1.1707
1411.00,1.1715
1410.00,1.1725
1409.00,1.1729
1408.00,1.1721
1407.00,1.1699
1406.00,1.1660
1405.00,1.1607
1404.00,1.1550
1403.00,1.1497
1402.00,1.1446
1401.00,1.1392
1400.00,1.1340
1399.00,1.1297
1398.00,1.1268
1397.00,1.1250
1396.00,1.1241
1395.00,1.1243
1394.00,1.1256
1393.00,1.1275
1392.00,1.1302
1391.00,1.1342
1390.00,1.1400
1389.00,1.1482
1388.00,1.1600
1387.00,1.1761
1386.00,1.1951
1385.00,1.2153
1384.00,1.2363
1383.00,1.2590
1382.00,1.2842
1381.00,1.3117
1380.00,1.3401
1379.00,1.3662
1378.00,1.3853
1377.00,1.3931
1376.00,1.3878
1375.00,1.3711
1374.00,1.3476
1373.00,1.3230
1372.00,1.3015
1371.00,1.2846
1370.00,1.2720
1369.00,1.2635
1368.00,1.2587
1367.00,1.2558
1366.00,1.2521
1365.00,1.2450
1364.00,1.2339
1363.00,1.2203
1362.00,1.2067
1361.00,1.1950
1360.00,1.1857
1359.00,1.1782
1358.00,1.1721
1357.00,1.1673
1356.00,1.1638
1355.00,1.1619
1354.00,1.1612
1353.00,1.1611
1352.00,1.1610
1351.00,1.1608
1350.00,1.1605
1349.00,1.1602
1348.00,1.1602
1347.00,1.1604
1346.00,1.1605
1345.00,1.1602
1344.00,1.1593
1343.00,1.1578
1342.00,1.1556
1341.00,1.1527
1340.00,1.1494
1339.00,1.1464
1338.00,1.1435
1337.00,1.1405
1336.00,1.1371
1335.00,1.1336
1334.00,1.1301
1333.00,1.1271
1332.00,1.1246
1331.00,1.1227
1330.00,1.1213
1329.00,1.1204
1328.00,1.1201
1327.00,1.1206
1326.00,1.1219
1325.00,1.1237
1324.00,1.1258
1323.00,1.1282
1322.00,1.1303
1321.00,1.1323
1320.00,1.1342
1319.00,1.1363
1318.00,1.1386
1317.00,1.1406
1316.00,1.1422
1315.00,1.1435
1314.00,1.1448
1313.00,1.1462
1312.00,1.1478
1311.00,1.1493
1310.00,1.1502
1309.00,1.1505
1308.00,1.1507
1307.00,1.1512
1306.00,1.1520
1305.00,1.1524
1304.00,1.1524
1303.00,1.1521
1302.00,1.1516
1301.00,1.1509
1300.00,1.1499
1299.00,1.1485
1298.00,1.1469
1297.00,1.1449
1296.00,1.1427
1295.00,1.1405
1294.00,1.1384
1293.00,1.1363
1292.00,1.1342
1291.00,1.1323
1290.00,1.1305
1289.00,1.1289
1288.00,1.1274
1287.00,1.1258
1286.00,1.1242
1285.00,1.1225
1284.00,1.1207
1283.00,1.1192
1282.00,1.1181
1281.00,1.1174
1280.00,1.1172
1279.00,1.1174
1278.00,1.1179
1277.00,1.1182
1276.00,1.1183
1275.00,1.1184
1274.00,1.1185
1273.00,1.1190
1272.00,1.1200
1271.00,1.1216
1270.00,1.1233
1269.00,1.1248
1268.00,1.1254
1267.00,1.1251
1266.00,1.1239
1265.00,1.1224
1264.00,1.1211
1263.00,1.1203
1262.00,1.1198
1261.00,1.1197
1260.00,1.1199
1259.00,1.1207
1258.00,1.1217
1257.00,1.1228
1256.00,1.1237
1255.00,1.1250
1254.00,1.1267
1253.00,1.1286
1252.00,1.1301
1251.00,1.1311
1250.00,1.1318
1249.00,1.1324
1248.00,1.1333
1247.00,1.1340
1246.00,1.1343
1245.00,1.1340
1244.00,1.1335
1243.00,1.1331
1242.00,1.1326
1241.00,1.1320
1240.00,1.1314
1239.00,1.1311
1238.00,1.1311
1237.00,1.1309
1236.00,1.1305
1235.00,1.1300
1234.00,1.1297
1233.00,1.1294
1232.00,1.1287
1231.00,1.1276
1230.00,1.1262
1229.00,1.1246
1228.00,1.1230
1227.00,1.1213
1226.00,1.1193
1225.00,1.1173
1224.00,1.1154
1223.00,1.1142
1222.00,1.1135
1221.00,1.1130
1220.00,1.1125
1219.00,1.1124
1218.00,1.1128
1217.00,1.1133
1216.00,1.1140
1215.00,1.1149
